Thread ID: 70233331333020
Fiber ID: 70233331295140
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000       50   ActionController::RequestForgeryProtection#verified_request? 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::RequestForgeryProtection#mark_for_same_origin_verification! 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::RequestForgeryProtection#verify_authenticity_token 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionController::Base>#__callbacks 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::Base#__callbacks 
   NaN      0.000     0.000     0.000     0.000       50   AbstractController::Callbacks#process_action 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::Rescue#process_action 
   NaN      0.000     0.000     0.000     0.000       50   Hash#empty? 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::LogSubscriber#info 
   NaN      0.000     0.000     0.000     0.000      250   ActiveSupport::HashWithIndifferentAccess#delete 
   NaN      0.000     0.000     0.000     0.000       50   Hash#except! 
   NaN      0.000     0.000     0.000     0.000       50   Hash#except 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::LogSubscriber#start_processing 
   NaN      0.000     0.000     0.000     0.000      550   #<Class:0x00007fc0f2970058>#logger 
   NaN      0.000     0.000     0.000     0.000      450   <Class::ActionController::Base>#logger 
   NaN      0.000     0.000     0.000     0.000      450   ActionController::LogSubscriber#logger 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::Notifications::Fanout#listening? 
   NaN      0.000     0.000     0.000     0.000      100   <Module::ActiveSupport::Notifications>#instrument 
   NaN      0.000     0.000     0.000     0.000      100   Mime::Type#ref 
   NaN      0.000     0.000     0.000     0.000       50   Mime::Type#to_a 
   NaN      0.000     0.000     0.000     0.000       50   Mime::Type#to_ary 
   NaN      0.000     0.000     0.000     0.000      100   <Class::Mime::Type>#lookup_by_extension 
   NaN      0.000     0.000     0.000     0.000      100   <Module::Mime>#[] 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Http::MimeNegotiation#formats 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::MimeNegotiation#format 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#headers 
   NaN      0.000     0.000     0.000     0.000      150   String#=~ 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::ParameterFilter::CompiledFilter#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::ParameterFilter::CompiledFilter#initialize 
   NaN      0.000     0.000     0.000     0.000       50   Regexp#initialize 
   NaN      0.000     0.000     0.000     0.000      100   Enumerable#partition 
   NaN      0.000     0.000     0.000     0.000       50   <Class::Regexp>#escape 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Http::ParameterFilter::CompiledFilter>#compile 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::ParameterFilter#compiled_filter 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::ParameterFilter#filter 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::HashWithIndifferentAccess#[] 
   NaN      0.000     0.000     0.000     0.000      450  *ActiveSupport::HashWithIndifferentAccess#[]= 
   NaN      0.000     0.000     0.000     0.000      450   ActiveSupport::HashWithIndifferentAccess#convert_value 
   NaN      0.000     0.000     0.000     0.000      750   ActiveSupport::HashWithIndifferentAccess#convert_key 
   NaN      0.000     0.000     0.000     0.000      200   Hash#default= 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::HashWithIndifferentAccess#default 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::HashWithIndifferentAccess#set_defaults 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::HashWithIndifferentAccess#to_hash 
   NaN      0.000     0.000     0.000     0.000      150   Hash#update 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::HashWithIndifferentAccess#dup 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::HashWithIndifferentAccess#merge 
   NaN      0.000     0.000     0.000     0.000       50   Rack::QueryParser#parse_nested_query 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#query_parser 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#parse_query 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#GET 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#GET 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#request_parameters= 
   NaN      0.000     0.000     0.000     0.000      450   Hash#default_proc 
   NaN      0.000     0.000     0.000     0.000      450   Hash#default 
   NaN      0.000     0.000     0.000     0.000      350   Hash#to_hash 
   NaN      0.000     0.000     0.000     0.000      350   ActiveSupport::HashWithIndifferentAccess#update 
   NaN      0.000     0.000     0.000     0.000      550   Hash#initialize 
   NaN      0.000     0.000     0.000     0.000      250   ActiveSupport::HashWithIndifferentAccess#initialize 
   NaN      0.000     0.000     0.000     0.000      100   Hash#with_indifferent_access 
   NaN      0.000     0.000     0.000     0.000      200   Enumerable#each_with_object 
   NaN      0.000     0.000     0.000     0.000      150   Hash#has_key? 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActionDispatch::Request::Utils::ParamEncoder>#normalize_encode_params 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActionDispatch::Request::Utils>#perform_deep_munge 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActionDispatch::Request::Utils>#normalize_encode_params 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#parseable_data? 
   NaN      0.000     0.000     0.000     0.000       50   Kernel#=~ 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Http::MimeNegotiation#content_mime_type 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Request#media_type 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#form_data? 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#POST 
   NaN      0.000     0.000     0.000     0.000       50   Numeric#zero? 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#content_length 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#content_length 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Parameters#parse_formatted_parameters 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Parameters#params_parsers 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#POST 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Http::Parameters#parameters 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::ParameterFilter#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::FilterParameters#parameter_filter_for 
   NaN      0.000     0.000     0.000     0.000      400  *Rack::Request::Env#fetch_header 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::FilterParameters#parameter_filter 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::FilterParameters#filtered_parameters 
   NaN      0.000     0.000     0.000     0.000      350   Module#name 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::Instrumentation#process_action 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::MimeNegotiation#has_content_type? 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::ParamsWrapper#_wrapper_enabled? 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::ParamsWrapper#process_action 
   NaN      0.000     0.000     0.000     0.000      150   <Class::ActiveRecord::LogSubscriber>#reset_runtime 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::Railties::ControllerRuntime#process_action 
   NaN      0.000     0.000     0.000     0.000      700   Set#include? 
   NaN      0.000     0.000     0.000     0.000       50   AbstractController::UrlFor::ClassMethods#action_methods 
   NaN      0.000     0.000     0.000     0.000       50   AbstractController::Base#action_method? 
   NaN      0.000     0.000     0.000     0.000       50   AbstractController::Base#method_for_action 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::ImplicitRender#method_for_action 
   NaN      0.000     0.000     0.000     0.000       50   AbstractController::Base#_valid_action_name? 
   NaN      0.000     0.000     0.000     0.000       50   AbstractController::Base#_find_action_name 
   NaN      0.000     0.000     0.000     0.000       50   AbstractController::Base#process 
   NaN      0.000     0.000     0.000     0.000      100   Thread#[]= 
   NaN      0.000     0.000     0.000     0.000      100   I18n::Base#config= 
   NaN      0.000     0.000     0.000     0.000       50   ActionView::I18nProxy#initialize 
   NaN      0.000     0.000     0.000     0.000      100   ActionView::PathSet#typecast 
   NaN      0.000     0.000     0.000     0.000      100   ActionView::PathSet#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionView::PathSet#to_ary 
   NaN      0.000     0.000     0.000     0.000      250   Kernel#Array 
   NaN      0.000     0.000     0.000     0.000       50   ActionView::LookupContext::ViewPaths#view_paths= 
   NaN      0.000     0.000     0.000     0.000       50   <Module::ActionView::Template::Handlers>#extensions 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionView::Base>#default_formats 
   NaN      0.000     0.000     0.000     0.000       50   Array#uniq! 
   NaN      0.000     0.000     0.000     0.000       50   I18n::Base#default_locale 
   NaN      0.000     0.000     0.000     0.000      100   I18n::Config#default_locale 
   NaN      0.000     0.000     0.000     0.000       50   I18n::Config#locale 
   NaN      0.000     0.000     0.000     0.000       50   I18n::Base#locale 
   NaN      0.000     0.000     0.000     0.000      100   ActionView::LookupContext#registered_details 
   NaN      0.000     0.000     0.000     0.000       50   ActionView::LookupContext#initialize_details 
   NaN      0.000     0.000     0.000     0.000       50   ActionView::LookupContext#initialize 
   NaN      0.000     0.000     0.000     0.000      100   ActionView::ViewPaths::ClassMethods#_prefixes 
   NaN      0.000     0.000     0.000     0.000      100   ActionView::ViewPaths#_prefixes 
   NaN      0.000     0.000     0.000     0.000       50   ActionView::ViewPaths#details_for_lookup 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionController::Base>#_view_paths 
   NaN      0.000     0.000     0.000     0.000      300   ActionView::ViewPaths#lookup_context 
   NaN      0.000     0.000     0.000     0.000      200   I18n::Base#config 
   NaN      0.000     0.000     0.000     0.000       50   ActionView::Rendering#process 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::Metal#set_response! 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#controller_instance= 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::Metal#set_request! 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::Metal#dispatch 
   NaN      0.000     0.000     0.000     0.000       50   ActionController::Metal#initialize 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Routing::UrlFor#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionView::Layouts#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::MiddlewareStack#each 
   NaN      0.000     0.000     0.000     0.000       50   Enumerable#any? 
   NaN      0.000     0.000     0.000     0.000       50   <Class::AuthorsController>#middleware_stack 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionController::Metal>#dispatch 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Dispatcher#dispatch 
   NaN      0.000     0.000     0.000     0.000      200   #<Class:0x00007fc0f1a66148>#__getobj__ 
   NaN      0.000     0.000     0.000     0.000      150   #<Class:0x00007fc0f1a66148>#[] 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Response#get_header 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Response::Helpers#cache_control 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Cache::Response#cache_control_segments 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Cache::Response#cache_control_headers 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Cache::Response#prepare_cache_control! 
   NaN      0.000     0.000     0.000     0.000       50   Thread::ConditionVariable#initialize 
   NaN      0.000     0.000     0.000     0.000       50   MonitorMixin::ConditionVariable#initialize 
   NaN      0.000     0.000     0.000     0.000       50   MonitorMixin#new_cond 
   NaN      0.000     0.000     0.000     0.000      100   <Module::Rack::Utils>#status_code 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#status= 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Response::Buffer#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#build_buffer 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#munge_body_object 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#body= 
   NaN      0.000     0.000     0.000     0.000       50   BasicObject#equal? 
   NaN      0.000     0.000     0.000     0.000       50   #<Class:0x00007fc0f1a66148>#__setobj__ 
   NaN      0.000     0.000     0.000     0.000       50   Delegator#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Response::Header#initialize 
   NaN      0.000     0.000     0.000     0.000       50   Thread::Mutex#initialize 
   NaN      0.000     0.000     0.000     0.000       50   MonitorMixin#mon_initialize 
   NaN      0.000     0.000     0.000     0.000       50   MonitorMixin#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#initialize 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Response>#merge_default_headers 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Response>#create 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Response>#default_headers 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionController::Base>#make_response! 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#controller_class 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Dispatcher#controller 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Dispatcher#serve 
   NaN      0.000     0.000     0.000     0.000      250  *<Class::ActionDispatch::Request::Utils>#check_param_encoding 
   NaN      0.000     0.000     0.000     0.000      100   ActionController::ParameterEncoding::ClassMethods#binary_params_for? 
   NaN      0.000     0.000     0.000     0.000      150   ActiveSupport::Dependencies::ClassCache#get 
   NaN      0.000     0.000     0.000     0.000      150   ActiveSupport::Dependencies#constantize 
   NaN      0.000     0.000     0.000     0.000      150   String#capitalize 
   NaN      0.000     0.000     0.000     0.000      150   <Class::ActiveSupport::Inflector::Inflections>#instance 
   NaN      0.000     0.000     0.000     0.000      150   ActiveSupport::Inflector#inflections 
   NaN      0.000     0.000     0.000     0.000      150   String#sub 
   NaN      0.000     0.000     0.000     0.000      150   ActiveSupport::Inflector#camelize 
   NaN      0.000     0.000     0.000     0.000      150   String#camelize 
   NaN      0.000     0.000     0.000     0.000      150   ActiveSupport::Inflector#underscore 
   NaN      0.000     0.000     0.000     0.000      150   String#underscore 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Request#controller_class_for 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Http::Parameters#binary_params_for? 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Http::Parameters#set_binary_encoding 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Env#delete_header 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Parameters#path_parameters= 
   NaN      0.000     0.000     0.000     0.000       50   Hash#transform_values 
   NaN      0.000     0.000     0.000     0.000      200   ActionDispatch::Http::Parameters#path_parameters 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router::Utils::UriEncoder#unescape_uri 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Journey::Router::Utils>#unescape_uri 
   NaN      0.000     0.000     0.000     0.000       50   Array#zip 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern::MatchData#[] 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern::MatchData#length 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern::MatchData#captures 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern::MatchData#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern#offsets 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern#names 
   NaN      0.000     0.000     0.000     0.000       50   Array#map! 
   NaN      0.000     0.000     0.000     0.000       50   Enumerable#sort_by 
   NaN      0.000     0.000     0.000     0.000       50   Array#sort_by! 
   NaN      0.000     0.000     0.000     0.000       50   Enumerable#all? 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Journey::Route::VerbMatchers::GET>#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Route#match_verb 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Route#matches? 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#match_routes 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#head? 
   NaN      0.000     0.000     0.000     0.000      300   ActionDispatch::Journey::Path::Pattern#to_regexp 
   NaN      0.000     0.000     0.000     0.000      300   ActionDispatch::Journey::Path::Pattern#match 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#custom_routes 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::GTG::TransitionTable#memo 
   NaN      0.000     0.000     0.000     0.000       50   Enumerable#flat_map 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::GTG::TransitionTable#accepting? 
   NaN      0.000     0.000     0.000     0.000      100   Enumerable#find_all 
   NaN      0.000     0.000     0.000     0.000      200   ActionDispatch::Journey::GTG::TransitionTable#move 
   NaN      0.000     0.000     0.000     0.000      250   StringScanner#scan 
   NaN      0.000     0.000     0.000     0.000       50   StringScanner#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::GTG::Simulator#memos 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Routes#simulator 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#simulator 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Routes#ast 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#ast 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#filter_routes 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#find_routes 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#serve 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#path_info= 
   NaN      0.000     0.000     0.000     0.000      350   String#gsub! 
   NaN      0.000     0.000     0.000     0.000       50   String#sub! 
   NaN      0.000     0.000     0.000     0.000       50   String#squeeze! 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Journey::Router::Utils>#normalize_path 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#request_class 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#make_request 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#call 
   NaN      0.000     0.000     0.000     0.000       50   Rack::TempfileReaper#call 
   NaN      0.000     0.000     0.000     0.000       50   Rack::ETag#call 
   NaN      0.000     0.000     0.000     0.000       50   Rack::ConditionalGet#call 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Head#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::ContentSecurityPolicy::Middleware#call 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Request::Session::Options>#set 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request::Session::Options#initialize 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Request::Session>#set 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request::Session#initialize 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Request::Session>#find 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Request::Session>#create 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Session::SessionObject#prepare_session 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Session::Compatibility#make_request 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Session::Abstract::Persisted#context 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Session::Abstract::Persisted#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Cookies#call 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Callbacks>#__callbacks 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Callbacks#__callbacks 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Callbacks#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::DebugExceptions#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::ShowExceptions#call 
   NaN      0.000     0.000     0.000     0.000       50   Integer#round 
   NaN      0.000     0.000     0.000     0.000       50   Time#to_s 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#trusted_proxy? 
   NaN      0.000     0.000     0.000     0.000      100   Rack::Request::Helpers#reject_trusted_ip_addresses 
   NaN      0.000     0.000     0.000     0.000       50   String#strip 
   NaN      0.000     0.000     0.000     0.000      100   Rack::Request::Helpers#split_ip_addresses 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#ip 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#ip 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::FilterParameters#filtered_path 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Request#check_method 
   NaN      0.000     0.000     0.000     0.000      250   ActionDispatch::Request#request_method 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Rack::Logger#started_request_message 
   NaN      0.000     0.000     0.000     0.000     5750   ActiveSupport::Notifications::Fanout::Subscribers::Evented#subscribed_to? 
   NaN      0.000     0.000     0.000     0.000      250   Array#select 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::Notifications::InstrumentationRegistry#instrumenter_for 
   NaN      0.000     0.000     0.000     0.000      200   <Module::ActiveSupport::Notifications>#instrumenter 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Rack::Logger#call_app 
   NaN      0.000     0.000     0.000     0.000      350   Array#concat 
   NaN      0.000     0.000     0.000     0.000      150   Array#reject 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::TaggedLogging::Formatter#push_tags 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::TaggedLogging::Formatter#tagged 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::TaggedLogging#tagged 
   NaN      0.000     0.000     0.000     0.000       50   Array#collect 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Rack::Logger#compute_tags 
   NaN      0.000     0.000     0.000     0.000      150   Rails::Rack::Logger#logger 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Rack::Logger#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#remote_ip= 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::RemoteIp::GetIp#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::RemoteIp#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#request_id= 
   NaN      0.000     0.000     0.000     0.000      150   String#% 
   NaN      0.000     0.000     0.000     0.000      100   Integer#| 
   NaN      0.000     0.000     0.000     0.000      100   Integer#& 
   NaN      0.000     0.000     0.000     0.000       50   String#unpack 
   NaN      0.000     0.000     0.000     0.000       50   <Module::OpenSSL::Random>#random_bytes 
   NaN      0.000     0.000     0.000     0.000       50   <Module::SecureRandom>#gen_random 
   NaN      0.000     0.000     0.000     0.000       50   Integer#to_int 
   NaN      0.000     0.000     0.000     0.000       50   Random::Formatter#random_bytes 
   NaN      0.000     0.000     0.000     0.000       50   Random::Formatter#uuid 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::RequestId#internal_request_id 
   NaN      0.000     0.000     0.000     0.000      100   Object#presence 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::RequestId#make_request_id 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#x_request_id 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::RequestId#call 
   NaN      0.000     0.000     0.000     0.000       50   Rack::MethodOverride#allowed_methods 
   NaN      0.000     0.000     0.000     0.000       50   Rack::MethodOverride#call 
   NaN      0.000     0.000     0.000     0.000      150   <Module::Process>#clock_gettime 
   NaN      0.000     0.000     0.000     0.000       50   <Module::Rack::Utils>#clock_time 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Runtime#call 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry#set_cache_for 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry>#set_cache_for 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Cache::Store#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Cache::Strategy::LocalCache::Middleware#call 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::QueryCache#enable_query_cache! 
   NaN      0.000     0.000     0.000     0.000      150   ActiveRecord::ConnectionAdapters::ConnectionPool#active_connection? 
   NaN      0.000     0.000     0.000     0.000      299   Concurrent::Collection::NonConcurrentMapBackend#[]= 
   NaN      0.000     0.000     0.000     0.000      299   Concurrent::Collection::MriMapBackend#[]= 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::QueryCache::ConnectionPoolConfiguration#enable_query_cache! 
   NaN      0.000     0.000     0.000     0.000      199   Concurrent::Collection::NonConcurrentMapBackend#get_or_default 
   NaN      0.000     0.000     0.000     0.000       99   ActiveRecord::ConnectionAdapters::QueryCache::ConnectionPoolConfiguration#query_cache_enabled 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActiveRecord::QueryCache>#run 
   NaN      0.000     0.000     0.000     0.000      200   Hash#each_value 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActiveSupport::CurrentAttributes>#current_instances 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActiveSupport::CurrentAttributes>#reset_all 
   NaN      0.000     0.000     0.000     0.000      100   BasicObject#instance_exec 
   NaN      0.000     0.000     0.000     0.000       50   Hash#any? 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Concurrency::ShareLock#busy_for_sharing? 
   NaN      0.000     0.000     0.000     0.000       50   MonitorMixin::ConditionVariable#wait_while 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Concurrency::ShareLock#wait_for 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Concurrency::ShareLock#start_sharing 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Dependencies::Interlock#start_running 
   NaN      0.000     0.000     0.000     0.000      100   <Module::ActiveSupport::Dependencies>#interlock 
   NaN      0.000     0.000     0.000     0.000       50   <Module::Rails::Application::Finisher::InterlockHook>#run 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::ExecutionWrapper::RunHook#hook 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::ExecutionWrapper#hook_state 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::ExecutionWrapper::RunHook#before 
   NaN      0.000     0.000     0.000     0.000      100   <Class::#<Class:0x00007fc0f1ddecd0>>#__callbacks 
